code,date,tail_threshold_amount,tail_history_n_dates,tail_order_count,tail_committed_amount_share,submitted_pressure,cancellation_adjusted_pressure,executed_pressure,quantile_large_submitted_pressure,quantile_large_committed_pressure,quantile_large_executed_pressure,commitment_asymmetry,execution_conversion_asymmetry,price_net_flow_confirmation,indicative_path_return,signed_net_flow_amount,price_flow_direction_conflict,price_response_per_million_flow,price_path_grid_coverage,surprise__submitted_pressure,surprise__cancellation_adjusted_pressure,surprise__quantile_large_submitted_pressure,surprise__quantile_large_committed_pressure,surprise__commitment_asymmetry,surprise__execution_conversion_asymmetry,surprise__price_net_flow_confirmation,surprise__indicative_path_return
002441.SZ,2026-04-03,100144.99999999999,20.0,10.0,0.238948226309641,-0.3697202257887035,-0.3697202257887035,0.0340644219158078,-1.0,-1.0,,0.0,0.028872573160126227,,0.0,-536755.0,,0.0,1.0,0.03153667975987057,0.039915544753260424,-0.2160502430359652,-0.21936186549163306,0.0016610951926644413,-0.053498381497039754,,0.0025188585758488813
002441.SZ,2026-04-07,99648.00000000001,20.0,5.0,0.2530555377123938,-0.3293231488619166,-0.3550055546177522,0.011219796284631019,-1.0,-1.0,,-0.056521191258510295,0.03511179039407655,,0.0,-1425872.0,,0.0,1.0,0.06387640192284788,0.049930740313558986,-0.15690123229261776,-0.15690123229261776,-0.054860096065845854,-0.03275146330825629,,0.0019193769704193286
002441.SZ,2026-04-08,98578.0,20.0,22.0,0.5057063276919906,-0.11933729340308416,-0.0711953863738964,0.013649984406455134,-0.2513716739771668,-0.21189870693772808,0.04758850867403344,0.09236208485353503,0.05485521025065343,-0.0499598457448459,0.010204081632652962,1588239.0,0.0,0.006424777147927067,1.0,0.26212014445502385,0.31668289248720966,0.6739695628285547,0.711155238049437,0.0952495962756863,-0.008139637653386059,-0.08242026656778986,0.01212345860307229
002441.SZ,2026-04-09,98600.0,20.0,15.0,0.424794366988944,-0.581704655226839,-0.58091145801634,0.040664570779844554,-0.8442202048999258,-0.8442202048999258,,0.0023932055085624793,0.09510492735312458,-0.018413484188976995,-0.008902077151335286,-1793552.0,0.0,-0.004963378341598304,1.0,-0.20024721736873097,-0.193033179155234,0.08112103190579567,0.07883374008723931,0.0047432919086694,0.03690236408752641,-0.050873905011920954,-0.006982700180915957
002441.SZ,2026-04-10,99000.0,20.0,11.0,0.21229243011723434,-0.21004769752468636,-0.2341487319832416,0.013313987825350987,-0.6388727597087719,-0.8258829079292183,,-0.04891911981370789,0.020729040161263083,0.026934518897078954,-0.0029850746268658135,667.9999999999854,1.0,-4.468674584426952,1.0,0.18315185326007813,0.17078756294806957,0.28646847709694956,0.09717103705794683,-0.04656903341360097,-0.042265807742776405,-0.005525901925865006,-0.0010656976564464848
002451.SZ,2026-01-05,,0.0,0.0,0.0,-0.3961900773876567,-0.3971089164467583,0.021625376737787458,,,,-0.002158387730888167,0.16847828607194204,-0.08481637156033688,0.0029940119760480943,-12319718.0,1.0,0.00024302601537209303,1.0,,,,,,,,
002451.SZ,2026-01-06,,1.0,0.0,0.0,-0.19976764204023614,-0.19901716251483584,0.04080943636605327,,,,0.0015340863397559357,0.12848406629184222,-0.06931137833508925,-0.01146131805157602,-7233840.0,0.0,-0.0015844030351202729,1.0,,,,,,,,
002451.SZ,2026-01-07,,2.0,0.0,0.0,-0.605464066991626,-0.6064038693171196,0.022055867726233046,,,,-0.002937592596711669,0.28595419576536885,-0.023131737698273685,0.0009389671361501595,-19212259.0,1.0,4.887333322698339e-05,1.0,,,,,,,,
002451.SZ,2026-01-08,,3.0,0.0,0.0,-0.35183197094626634,-0.3688602625739933,0.01924080268970434,,,,-0.03717450723542315,0.2514824786418395,-0.08481637156033688,0.009182736455463747,-15919800.25,1.0,0.0005768122910627079,1.0,,,,,,,,
002451.SZ,2026-01-09,,4.0,0.0,0.0,-0.21326883802973132,-0.18550134021709505,0.03499106840063825,,,,0.0542441839973431,0.09398537893623551,0.0885533040325785,-0.01364877161055511,-7912842.0,0.0,-0.0017248886822905582,1.0,,,,,,,,
002451.SZ,2026-01-12,103014.99999999978,5.0,106.0,0.4784714020836753,-0.3431885146162232,-0.43873518582189314,0.02473441357259025,-0.2520252482989343,-0.44667335439819944,-0.03122321179733148,-0.15634702592374017,0.142090055113265,0.23727096540369286,0.013812154696132728,-21359837.0,1.0,0.0006466413903875803,1.0,0.008643456330043153,-0.06987492324789984,,,-0.154188638192852,-0.02638823095867704,0.3065823437387821,0.012873187559982568
002451.SZ,2026-01-13,104352.99999999994,6.0,67.0,0.459664944022522,-0.43099013124300467,-0.4338703570457748,0.02188532388724496,-0.4692481524006336,-0.4651364296095276,-0.1271449155253013,-0.006988974187849828,0.19424730378774357,0.05994332619898007,-0.0035398230088495852,-17614628.0,0.0,-0.00020095928275348107,1.0,-0.08347988846175991,-0.05088576753539903,,,-0.00444098402404991,0.038963133195140054,0.10616488421566153,-0.005506312564948712
002451.SZ,2026-01-14,103134.99999999968,7.0,332.0,0.5306783060491121,-0.3791509328491396,-0.4367418633138764,0.03954554101436403,-0.37385546178936907,-0.5037806822154111,-0.12520376308603431,-0.11209756717910724,0.47134871308974596,0.04886173629622114,-0.019841269841269882,-76191234.0,0.0,-0.0002604140765231552,1.0,-0.02731896190287325,-0.0396329468671181,,,-0.10915997458239557,0.3028704270178039,0.07199347399449482,-0.02078023697742004
002451.SZ,2026-01-15,101900.59999999999,8.0,148.0,0.5693000045011698,-0.05111547025090538,-0.03925464137217585,0.029832635073582515,0.14433957137069092,0.16556530069782316,0.22953313715854431,0.02322569415279685,0.060442283022370535,-0.09916258804536687,-0.019166666666666665,-3579965.0,0.0,-0.0053538698469569705,1.0,0.31437598164679753,0.37623499537409066,,,0.028188977545077598,-0.12092051190747227,-0.1120275873443406,-0.017866238730316952
002451.SZ,2026-01-16,102086.69999999985,9.0,222.0,0.5006630220374629,-0.12285324763348758,-0.12275668923771281,0.02487247019202341,-0.26086187664897653,-0.26246272124113457,-0.11060061348152815,0.00018499256565351896,0.17751460459722324,0.0026820280178514572,0.009287925696594312,-17064927.0,1.0,0.000544269875669188,1.0,0.22897872331277874,0.27435222720904545,,,0.003122585162365188,0.009036318525281195,0.02581376571612514,0.012827748705443898
002451.SZ,2026-01-19,100029.99999999993,10.0,169.0,0.5180348014021637,-0.06625867758392817,-0.05471936524472537,0.03214395184112916,0.16011854486313257,0.16149965343288733,0.3610121152290747,0.022542880921799124,0.09662890807576918,0.15371616606514643,-0.0347752332485155,-5442408.1000000015,0.0,-0.006389677622394598,1.0,0.2812515651973166,0.3282652242656504,0.4209804215121091,0.6081730078310867,0.025090871085599042,-0.07636753725881346,0.16394102090535756,-0.03347480531216579
002451.SZ,2026-01-20,99776.19999999998,11.0,103.0,0.46740488025303495,-0.5138738036778339,-0.5238340725125447,0.033363879173678355,-0.6461243717718371,-0.6660908071137487,-0.023508163695707362,-0.026610803973581287,0.2626383137889507,0.10321910298822645,-0.014539579967689953,-31174626.0,0.0,-0.00046639148029200053,1.0,-0.17068528906161068,-0.15497380993855137,-0.38968080929788174,-0.3115227692940817,-0.02445241624269312,0.09416002771700865,0.10053707497037499,-0.010999756958840368
002451.SZ,2026-01-21,98990.3999999999,12.0,129.0,0.4398720622073553,-0.4576050757155302,-0.46580417185543466,0.018883288360795517,-0.6831481916485951,-0.6787375410185644,-0.14896370833115363,-0.020103090330751194,0.26623386766164725,,0.0,-27610694.26,,0.0,1.0,-0.11009483293428546,-0.08281958234505887,-0.42228631499961855,-0.232064186620365,-0.017555100166951276,0.09323742232706461,,0.007500570530212802
002451.SZ,2026-01-22,99000.0,13.0,86.0,0.4036753260207346,-0.2700670985946001,-0.2500923400686895,0.0238191346715435,-0.30255585888190417,-0.2717925095820157,-0.06259416258507709,0.04178824161043804,0.10218307464000856,-0.017535526489380365,-0.00775862068965516,-10877735.760000002,0.0,-0.0007132569553844766,1.0,0.08176487235166624,0.14701657637806875,0.014802810337268602,0.18411238242184785,0.044725834207149706,-0.07533152995721468,-0.04330740864641666,-0.004218797680805575
002451.SZ,2026-01-23,98800.0,14.0,64.0,0.3998252501366336,-0.19696328540829897,-0.20372359564398776,0.027321546498738178,-0.09055991252730738,-0.09240920121857125,-0.019530743942721335,-0.01371792258940896,0.036373864801644167,-0.06623837007411079,0.0062388591800355275,-7326957.779999999,1.0,0.0008514938078481294,1.0,0.1505469573729458,0.17926099386638802,0.2119959463545968,0.35426415317962817,-0.011169932425609042,-0.13662258053293846,-0.06892039809196225,0.0118880810292879
002451.SZ,2026-01-26,98045.99999999991,15.0,58.0,0.37185540994273497,-0.5131934534838078,-0.5124962942230311,0.02631827148255248,-0.3582227077619145,-0.3582227077619145,-0.06070519114281458,0.0018605848972369499,0.17527377226061452,0.2687206809601367,-0.005208333333333259,-14906643.0,0.0,-0.00034939679801367145,1.0,-0.17000493886758467,-0.14363603164903782,-0.07651383999647415,0.001010224228193024,0.004798177493948619,0.006795486188672484,0.27614743019590116,-0.001668510324483674
002451.SZ,2026-01-27,97859.39999999995,16.0,50.0,0.4527782829984204,-0.5033062426981918,-0.5017240939988047,0.026922159497495428,-0.4616371734789987,-0.4616371734789987,0.015112346917329997,0.0042098479230270325,0.2748135163306391,0.07599345525319909,-0.017288444040036377,-14275513.0,0.0,-0.001211055885699881,1.0,-0.15579599991694704,-0.1187395044884289,-0.15908131459709451,-0.10341446571708418,0.0067578380868269505,0.10293748716436082,0.07331142723534763,-0.012914365868944955
002451.SZ,2026-01-28,97583.99999999994,17.0,46.0,0.4180346272860382,-0.4904240623688853,-0.5685175558047286,0.01377612534225015,-0.4171741463921041,-0.5917041126864752,-0.12427796874446295,-0.1897146828921955,0.21534303516244643,-0.2732556541991392,0.0019193857965451588,-12238265.85,1.0,0.0001568347852604462,1.0,-0.13859209142261897,-0.17140863935797035,-0.08678486307019478,-0.18925608160641816,-0.18755629516130734,0.04006926290183191,-0.2990275363561755,0.007127719129878418
002451.SZ,2026-01-29,97491.29999999992,18.0,38.0,0.3665257244271611,-0.4272621152963097,-0.4545968259513981,0.03930520551470543,-0.6235634936812067,-0.7015342333509564,0.1446700052345178,-0.0636338729506577,0.10191315630309952,-0.03097594944317725,-0.014520813165537327,-8977935.0,0.0,-0.0016173889837179385,1.0,-0.06177066339860676,-0.039107189205131565,-0.26534078591929217,-0.254860878952757,-0.06108588278685778,-0.07448103212581936,-0.03365797746102871,-0.010146734994445905
002451.SZ,2026-01-30,96980.09999999976,19.0,33.0,0.3932916303773352,-0.5315173033028605,-0.547031441669691,0.01737688558274121,-0.7299913871775134,-0.7299913871775134,0.21950928051005023,-0.04262864957591228,0.11534939945778094,0.08412577996037508,0.005899705014749346,-10518000.0,1.0,0.0005609150993296049,1.0,-0.15236637045372092,-0.11316108462391616,-0.36395230240187165,-0.2758361232389144,-0.03969105697920061,-0.05992437280283358,0.09155252919613954,0.011108038348082605
002451.SZ,2026-02-02,96273.99999999965,20.0,42.0,0.40161024291352293,-0.2223984221982693,-0.2329287718286094,0.02092203163281081,-0.31326529948037746,-0.31326529948037746,-0.016800636244578976,-0.02183364017964895,0.08188439806706409,0.1591205934852379,0.00877192982456143,-4989726.71,1.0,0.0017579980496686706,1.0,0.16527208292012888,0.20237733835121616,0.06059016230899161,0.14837187399862123,-0.0168703567873682,-0.0899916310992142,0.15643856546738646,0.013146007995652853
002451.SZ,2026-02-03,95900.0,20.0,41.0,0.41370650572774886,-0.4880151315355538,-0.4737144549099605,0.023554512088069066,-0.5803651824878797,-0.5491778649196754,-0.20331677647408536,0.0362130623980913,0.25664176276234885,-0.038535586171005644,0.0,-10272794.95,,0.0,1.0,-0.12252367963785088,-0.038408344730134936,-0.21432609771223793,-0.09502260098107629,0.046566510786720694,0.09795984907540908,-0.08739732246722678,0.004374078171091422
002451.SZ,2026-02-04,95450.0,20.0,50.0,0.36458575222831835,-0.5063531164471707,-0.568746380829337,0.02738388016059588,-0.3418045554954979,-0.51491061417341,-0.3328425258244859,-0.1563099757198324,0.24754560317892077,0.09487524046225075,0.0009523809523810378,-12983393.0,1.0,7.335377989258774e-05,1.0,-0.10314659237444612,-0.13100785626145228,0.032050906293871195,-0.05327344069441131,-0.145956527331203,0.07115141475000189,0.04601350416602961,0.0027222924568058304
002451.SZ,2026-02-05,94756.49999999994,20.0,83.0,0.5061024510488152,-0.609040769879835,-0.6039705794861794,0.03141956475985534,-0.6232375320118487,-0.6209802554611731,-0.4267594536235632,0.01587290939731001,0.19267819778636375,0.07097136544302406,-0.003724394785847407,-21512157.15,0.0,-0.00017312976843176484,1.0,-0.2058342458071104,-0.16623205491829462,-0.25719844723620694,-0.15759345391690993,0.032783415857390086,0.016284009357444867,0.01102803924404399,-0.0019544832814226143
002451.SZ,2026-02-06,94751.54999999997,20.0,42.0,0.3648167798598103,-0.6279420695239322,-0.6772668088799734,0.02140924230734663,-0.5703597575155361,-0.6912927228642358,-0.14657093058502582,-0.15605302338859173,0.16291298646208266,0.09515128086038815,0.008823529411764675,-12059809.0,1.0,0.000731647525409726,1.0,-0.198815946254275,-0.23060080299332775,-0.19650429572616707,-0.2261562932547082,-0.14569957499996233,-0.01348120196683622,0.024179915417364098,0.01245563830911317
002451.SZ,2026-02-09,93661.19999999985,20.0,46.0,0.46657162955871984,-0.42271394355164815,-0.41915202842326565,0.04253198709535736,-0.40226078460801934,-0.40226078460801934,0.43316294845459324,0.008616234640276943,0.05082015277069469,0.24102413026140676,0.0029097963142579175,-8834627.0,1.0,0.00032936266740605895,1.0,0.021583659927619292,0.041048470480150756,-0.006745980517282757,0.08219777130445,0.02552674110035702,-0.1255740356582242,0.17005276481838272,0.00467970781868271
002451.SZ,2026-02-10,92638.89999999995,20.0,40.0,0.34246672098125847,-0.6098091764242762,-0.6158865162811847,0.02521049017949414,-0.9059202044239226,-0.9031016606957333,,-0.019035981529541002,0.07841385974431855,0.12357910203949835,-0.007554296506137925,-11414085.0,0.0,-0.0006618398676842921,1.0,-0.1655115729450088,-0.15568601737776833,-0.4962027389238609,-0.41864310478326394,-0.008682533140911608,-0.09798032868460033,0.05260773659647429,-0.005784385001713133
002451.SZ,2026-02-11,92400.0,20.0,46.0,0.44669810661114695,-0.36684955678595194,-0.3697808733585059,0.01792043513540551,-0.1855766986698798,-0.1855766986698798,-0.46512387500282965,-0.0067501137021758195,0.06372464585740634,0.1182858416512594,-0.006782945736434121,-7033690.0,0.0,-0.0009643509646335218,1.0,0.10596054683959005,0.0999784400241917,0.22414076683018191,0.3237689495245307,0.009626838357299161,-0.10536873350394227,0.04229238639806031,-0.004920748343510417
002451.SZ,2026-02-12,92006.24999999991,20.0,41.0,0.4115991488725697,-0.5317510954561367,-0.5344821645691531,0.02083707635769702,-0.741413419556286,-0.741413419556286,,-0.0075618865214250874,0.046053337733389405,0.016426282146163162,0.002958579881656709,-8838232.75,1.0,0.00033474790326792133,1.0,-0.05894099183059476,-0.06472285118645549,-0.3316959540562243,-0.2531395257300817,0.002672131624367302,-0.09307785522654241,-0.06769949781421192,0.004820777274580412
002451.SZ,2026-02-13,90892.99999999996,20.0,41.0,0.3874862765367334,-0.39235435445726324,-0.2726087515613882,0.027250117308779194,-0.5783528049123485,-0.30415149448036666,-0.0765645173009317,0.22136833977375736,0.05274902456503907,-0.09827416968122885,-0.0058651026392961825,-4466765.0,0.0,-0.001313053773658312,1.0,0.09686524249495632,0.21511052289299437,-0.13894714497679717,0.22789274506617602,0.23200824432917438,-0.08638216839489274,-0.18239994964160394,-0.0058651026392961825
002451.SZ,2026-02-24,90719.0,20.0,29.0,0.49887049237518677,-0.5945526123690553,-0.5993862727890517,0.04174851724003758,-0.7313000994239752,-0.7313000994239752,0.11676548244336493,-0.0149079614644817,0.10788527889217947,-0.15215023338686084,-0.0039215686274508554,-10001113.0,0.0,-0.0003921132205435998,1.0,-0.10533301541683576,-0.11166699833466909,-0.21530163392670787,-0.19925585987743255,-0.004268056909064677,-0.0008809581567152808,-0.2362760133472359,-0.002059371234527152
002451.SZ,2026-02-25,90164.99999999994,20.0,23.0,0.30917158736490136,-0.6644213385720955,-0.6674821899191609,0.034594601709919244,-0.878544084574323,-0.878544084574323,1.0,-0.010936732215731437,0.11923301090518829,0.25410974527259317,0.0,-10769988.0,,0.0,1.0,-0.16755618603855693,-0.1603719958082429,-0.30418780336038065,-0.3081030957712477,0.0033762098112138927,0.007615671730208079,0.17811629001939408,0.0018621973929237035
002451.SZ,2026-02-26,88990.0,20.0,24.0,0.28373767350625784,-0.5712230525935784,-0.5664430217042249,0.026301455643058882,-0.8888038331649639,-0.8859711710115376,,0.013934562181143861,0.08608173604286905,0.012337509150954896,-0.006610009442870712,-8878062.0,0.0,-0.0007445329220352333,1.0,-0.07435790006003984,-0.059332827593306936,-0.3144475519510216,-0.3155301822084623,0.02626188958371406,-0.02553560313211116,-0.06365594610224419,-0.006610009442870712
002451.SZ,2026-02-27,86181.89999999998,20.0,35.0,0.3528528266089369,-0.6874182827297152,-0.6874939306562451,0.02114095112620788,-0.8163032723460818,-0.8163032723460818,0.4544115924568713,-0.0002854355994247326,0.22705387837153276,0.15937790516125508,-0.0056285178236398226,-10895465.0,0.0,-0.0005165927129901574,1.0,-0.18258860315703396,-0.16400470126015299,-0.24194699113213947,-0.24586228354300654,0.00896387376915353,0.12201970160543875,0.08589549481314351,-0.003766320430716119
002451.SZ,2026-03-02,85203.75,20.0,40.0,0.44599409751043034,-0.3322002019063801,-0.3493913902172729,0.013752493478594445,-0.11687989107001476,-0.13092069467523493,-0.6328422217610846,-0.0379663457200331,0.10729622008282803,0.2981985619168939,-0.017707362534948867,-6179725.0,0.0,-0.002865396524108435,1.0,0.17757308305910913,0.1913654129021492,0.4624791026300994,0.4754214893985892,-0.02871703635145484,-0.004321119092152173,0.21813894431010683,-0.015845165142025164
002451.SZ,2026-03-03,86179.09999999998,20.0,25.0,0.4039446237283398,-0.3505752042327179,-0.387315151181173,0.024755056221994684,-0.05641427943608722,-0.1202012068770398,1.0,-0.08129789553499578,0.054234711728919284,0.2398424129162373,-0.002822201317027373,-5896903.0,0.0,-0.0004785904256907218,1.0,0.15919808073277136,0.1534416519382491,0.5229447142640269,0.4861409771967843,-0.07204858616641752,-0.05738262744606092,0.1503419027049244,0.0010007803896217582
002451.SZ,2026-03-04,84927.59999999995,20.0,32.0,0.5058232791777184,-0.1722233515093499,-0.19383100018994787,0.021376004750168116,0.07183705113466202,0.039592922697645076,-0.16507944352073406,-0.04293954353982643,0.11647755942634924,-0.006972636610247737,0.026369168356997985,-2998062.0,1.0,0.008795404617045675,1.0,0.33260632806333135,0.3469258029294742,0.6511960448347761,0.6459351067714691,-0.03001719669971986,0.008886809938845497,-0.09647314682156065,0.029642466408435375
